suite,case,instance_seed,algorithm_seed,method,m,n,nnz,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_sparse_application_v1,Mittelmann_rail582_transpose,106,2000112,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890232163648934e-07,,,0.0009944964637266908,3.0827919222425e-13,0.0001193736466131854,1.6674237134788197e-12,1.6674237134788197e-12,,6.14847445397915e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,1.889327988,0.5680985130000001,0.6452354740000001,0.493817809,0.03648271,0.04544333099999999,0.14569348199999985,1.907904507999774,584.05859375,24.8203125,
large_sparse_application_v1,Mittelmann_rail582_transpose,106,1000109,lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890232163648939e-07,,,0.000994496463726691,2.0780641578971688e-13,0.00011937364661318514,1.1239855113178042e-12,1.1239855113178042e-12,,5.063246880819005e-12,,,1047,1047,2094,1047,1047,2094,2048,46,2048,46,0,0,0,0,0,0,0,0,0,0,0,1024,1024,0,1024,4.009877093,1.9691201310000008,1.8089485169999988,0.0,0.0,0.07600934000000001,0.23180844500000042,4.024435562998406,563.984375,4.765625,
large_sparse_application_v1,Mittelmann_rail582_transpose,106,1000109,lsmr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890232163648937e-07,,,0.000994496463726691,6.057157239922012e-12,0.00011937364661318519,3.276201531879256e-11,3.276201531879256e-11,,6.734493477427688e-11,,,839,840,1679,839,840,1679,1637,42,1637,42,0,0,0,0,0,0,0,0,0,0,0,818,818,0,818,3.3095519,1.6001367309999994,1.4751999129999998,0.0,0.0,0.07064372799999999,0.23421525600000104,3.3284114629932446,564.015625,4.78515625,
large_sparse_application_v1,Mittelmann_rail582_transpose,106,1000109,lsmb,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890232163648934e-07,,,0.0009944964637266908,6.061038574890134e-12,0.00011937364661318517,3.2783008723891074e-11,3.2783008723891074e-11,,6.7387053508694e-11,,,839,840,1679,839,840,1679,1637,42,1637,42,0,0,0,0,0,0,0,0,0,0,0,818,818,0,818,2.484819871,1.1836911159999992,1.1407067290000004,0.0,0.0,0.05913459900000002,0.16042202600000044,2.4993881289992714,564.046875,4.79296875,
large_sparse_application_v1,Mittelmann_rail582_transpose,106,3000112,lsrn,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890232163648928e-07,,,0.0009944964637266906,3.91599660909247e-12,0.00011937364661317653,2.118088334406177e-11,2.118088334406177e-11,,4.455093803773629e-11,,,91,1255,1346,91,128,219,1318,28,191,28,0,1164,0,37,77,77,77,77,1164,65296908,37,77,77,1164,582,4.437036705,0.14089943300000002,1.6183286800000003,0.0,0.192730414,0.04080163600000001,2.485078177999999,4.454460629000096,585.6015625,26.375,
large_sparse_application_v1,Mittelmann_rail582_transpose,106,4000116,sparse_embedding_lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890232163648918e-07,,,0.00099449646372669,2.342089032161181e-13,0.00011937364661318496,1.2667915609638143e-12,1.2667915609638143e-12,,5.342366780320439e-12,,,63,63,126,63,63,126,96,30,96,30,0,0,0,0,48,48,48,48,0,0,0,48,48,2328,582,0.452334782,0.07182142,0.06968596700000002,0.0,0.205438856,0.034509314,0.10538853899999995,0.4640790920093423,608.796875,49.578125,
large_sparse_application_v1,Mittelmann_rail582_transpose,106,5000118,spir,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,9.890232163648932e-07,,,0.0009944964637266908,5.902432973434157e-11,0.00011937364661317488,3.192514109082069e-10,3.192514109082069e-10,,7.649967885377884e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,1164,582,0.316112953,0.062931141,0.059375335,0.0,0.126465884,0.002395773,0.067340593,0.32787145099428017,590.2890625,31.0703125,
large_sparse_application_v1,Mittelmann_rail582_transpose,106,6000120,fossils,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890232163648932e-07,,,0.0009944964637266908,2.211197459534985e-14,0.00011937364661318506,1.1959947905049453e-13,1.1959947905049453e-13,,3.095873072880199e-12,,,25,25,50,25,25,50,46,4,46,4,0,0,0,0,23,23,23,23,0,0,0,21,1,6984,582,0.670938599,0.033470867999999994,0.032410188,0.0,0.486606858,0.005902772,0.11845068500000006,0.6861774770077318,667.8671875,108.6484375,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,1000110,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.898235674302638e-07,,,0.0009948987724538933,9.208637910915836e-13,0.00010831241777262939,4.97876360286094e-12,4.97876360286094e-12,,1.2982424129310601e-11,,,367,367,734,367,367,734,698,36,698,36,0,0,0,0,0,0,0,0,0,0,0,349,349,0,349,1.595422143,0.7487300329999999,0.6876316049999994,0.076187747,0.012153024,0.067753212,0.07071973400000069,1.6214568110008258,562.59375,8.76171875,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,2000113,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.898235674302632e-07,,,0.000994898772453893,3.646245404551986e-13,0.00010831241777262765,1.971387525810202e-12,1.971387525810202e-12,,7.058146601014639e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,1.388949289,0.43224443900000004,0.48960594400000007,0.3366237120000001,0.024691183999999998,0.032478235,0.10578400999999979,1.4015985800069757,584.05859375,24.8203125,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,1000110,lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.898235674302627e-07,,,0.0009948987724538929,1.1456928292322893e-13,0.00010831241777263074,6.19432951259694e-13,6.19432951259694e-13,,4.4061868078077295e-12,,,1047,1047,2094,1047,1047,2094,2048,46,2048,46,0,0,0,0,0,0,0,0,0,0,0,1024,1024,0,1024,3.052088194,1.4862181810000012,1.3848959110000008,0.0,0.0,0.061908624999999995,0.18097410199999797,3.063585772004444,564.01171875,4.76953125,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,1000110,lsmr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.898235674302625e-07,,,0.0009948987724538927,5.265677438960554e-12,0.00010831241777263067,2.8469534182059602e-11,2.8469534182059602e-11,,5.922613893575893e-11,,,843,844,1687,843,844,1687,1645,42,1645,42,0,0,0,0,0,0,0,0,0,0,0,822,822,0,822,2.658023498,1.285209163,1.1841432359999986,0.0,0.0,0.059921781,0.18867109900000134,2.672620901008486,564.046875,4.78515625,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,1000110,lsmb,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.898235674302644e-07,,,0.0009948987724538937,5.2648194547784954e-12,0.00010831241777263084,2.8464895384814214e-11,2.8464895384814214e-11,,5.92158341232033e-11,,,843,844,1687,843,844,1687,1645,42,1645,42,0,0,0,0,0,0,0,0,0,0,0,822,822,0,822,2.541096941,1.214980863,1.150583693999999,0.0,0.0,0.06066493399999999,0.17553238400000115,2.5556665410113055,564.046875,4.796875,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,3000113,lsrn,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.898235674302636e-07,,,0.0009948987724538933,7.79403733870424e-12,0.00010831241777262585,4.2139423654915473e-11,4.2139423654915473e-11,,8.612898705600742e-11,,,89,1253,1342,89,126,215,1314,28,187,28,0,1164,0,37,75,75,75,75,1164,65296908,37,75,75,1164,582,3.41664655,0.11148517699999999,1.2446801179999993,0.0,0.129024001,0.031971031000000004,1.9314572540000006,3.431223003004561,585.6015625,26.3671875,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,4000117,sparse_embedding_lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.89823567430261e-07,,,0.000994898772453892,4.675399935845864e-12,0.00010831241777263253,2.527812609703613e-11,2.527812609703613e-11,,5.295002063623515e-11,,,54,54,108,54,54,108,82,26,82,26,0,0,0,0,41,41,41,41,0,0,0,41,41,2328,582,0.47038895,0.075130999,0.073513331,0.0,0.204683307,0.036210287,0.11706131299999992,0.4829326829931233,608.8203125,49.58984375,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,5000119,spir,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,9.898235674302634e-07,,,0.000994898772453893,8.790072432138627e-11,0.00010831241777269699,4.752461017037716e-10,4.752461017037716e-10,,1.0871179257570872e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,1164,582,0.373366589,0.08017884700000001,0.07516613800000002,0.0,0.143332101,0.002001442,0.07468950300000002,0.3867299120029202,590.2890625,31.05859375,
large_sparse_application_v1,Mittelmann_rail582_transpose,107,6000121,fossils,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.898235674302636e-07,,,0.0009948987724538933,2.7515927326606155e-14,0.00010831241777263084,1.4876825302282813e-13,1.4876825302282813e-13,,3.4799862025251225e-12,,,25,25,50,25,25,50,46,4,46,4,0,0,0,0,23,23,23,23,0,0,0,21,1,6984,582,0.679817715,0.036777789000000005,0.03607371399999999,0.0,0.465996285,0.005818434,0.14096992699999988,0.6995379649888491,667.8671875,108.63671875,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,1000111,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88468842872122e-07,,,0.0009942177039623274,1.82870741875464e-12,0.0001273833329866785,9.893905064627015e-12,9.893905064627015e-12,,2.2130118771838652e-11,,,360,360,720,360,360,720,684,36,684,36,0,0,0,0,0,0,0,0,0,0,0,342,342,0,342,1.551739253,0.7298506590000001,0.6670263330000006,0.07337051299999996,0.011645656,0.068099104,0.06984609199999937,1.5957340939930873,562.5390625,8.7109375,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,2000114,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.884688428721214e-07,,,0.0009942177039623272,4.899993143276073e-13,0.00012738333298667655,2.6510565047038524e-12,2.6510565047038524e-12,,7.873804222477804e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,1.440765125,0.4484128989999999,0.505720924,0.3466481960000001,0.028786474,0.033829683,0.11119663199999996,1.455205621998175,584.05859375,24.8125,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,1000111,lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.884688428721218e-07,,,0.0009942177039623274,1.1616329740629145e-13,0.00012738333298667871,6.284814206717479e-13,6.284814206717479e-13,,3.888680103567952e-12,,,1046,1046,2092,1046,1046,2092,2048,44,2048,44,0,0,0,0,0,0,0,0,0,0,0,1024,1024,0,1024,3.015343441,1.472790980000001,1.367612234000002,0.0,0.0,0.052951592,0.17494022699999712,3.027130111993756,564.0390625,4.77734375,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,1000111,lsmr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.884688428721204e-07,,,0.0009942177039623265,7.327155786211649e-12,0.00012738333298667866,3.964230855030904e-11,3.964230855030904e-11,,8.068543341762112e-11,,,845,846,1691,845,846,1691,1649,42,1649,42,0,0,0,0,0,0,0,0,0,0,0,824,824,0,824,2.496928076,1.201777033000001,1.1260211060000018,0.0,0.0,0.05650781299999999,0.16912993699999723,2.509181493005599,564.06640625,4.79296875,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,1000111,lsmb,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88468842872119e-07,,,0.0009942177039623259,7.332030920399498e-12,0.0001273833329866785,3.9668684620279154e-11,3.9668684620279154e-11,,8.073775924241696e-11,,,845,846,1691,845,846,1691,1649,42,1649,42,0,0,0,0,0,0,0,0,0,0,0,824,824,0,824,2.39074046,1.1376954250000004,1.0908289900000003,0.0,0.0,0.060192949999999995,0.1622160449999992,2.405052546004299,564.046875,4.796875,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,3000114,lsrn,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.884688428721216e-07,,,0.0009942177039623272,6.751757427382322e-12,0.00012738333298667367,3.6529215292079395e-11,3.6529215292079395e-11,,7.455149051049667e-11,,,89,1253,1342,89,126,215,1314,28,187,28,0,1164,0,37,75,75,75,75,1164,65296908,37,75,75,1164,582,3.564116567,0.113765403,1.2885218080000003,0.0,0.157533829,0.03739196899999999,2.004295527,3.5786666110070655,585.6015625,26.36328125,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,4000118,sparse_embedding_lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.884688428721216e-07,,,0.0009942177039623272,5.410297274842175e-12,0.00012738333298667159,2.9271477252032077e-11,2.9271477252032077e-11,,6.028835293327138e-11,,,54,54,108,54,54,108,82,26,82,26,0,0,0,0,41,41,41,41,0,0,0,41,41,2328,582,0.426790877,0.06759766599999997,0.06529567599999997,0.0,0.198895048,0.03120406,0.09500248700000005,0.43882184800168034,608.828125,49.58203125,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,5000120,spir,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,9.884688428721218e-07,,,0.0009942177039623274,7.787710841523052e-11,0.00012738333298668243,4.2134061986398957e-10,4.2134061986398957e-10,,9.566745666618426e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,1164,582,0.351557163,0.07478944500000002,0.07073085999999998,0.0,0.125006702,0.002009667,0.08103015600000002,0.36678042099811137,590.30859375,31.06640625,
large_sparse_application_v1,Mittelmann_rail582_transpose,108,6000122,fossils,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.884688428721218e-07,,,0.0009942177039623274,1.96600610972043e-14,0.00012738333298667866,1.0636735875057139e-13,1.0636735875057139e-13,,2.866857467599013e-12,,,25,25,50,25,25,50,46,4,46,4,0,0,0,0,23,23,23,23,0,0,0,21,1,6984,582,0.701083128,0.035985129,0.03502946,0.0,0.478728513,0.006106937,0.15134002600000013,0.7188246000005165,667.98828125,108.75,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,1000112,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.886187988200752e-07,,,0.00099429311514265,2.868638797596302e-13,0.00012876743348239222,1.5519096728789217e-12,1.5519096728789217e-12,,5.676679126149245e-12,,,372,372,744,372,372,744,708,36,708,36,0,0,0,0,0,0,0,0,0,0,0,354,354,0,354,1.616291172,0.7608937259999994,0.6957836949999999,0.07480712599999999,0.01222904,0.07073147900000001,0.07257758500000065,1.634734555002069,562.63671875,8.8046875,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,2000115,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.886187988200759e-07,,,0.0009942931151426504,2.424547460483879e-13,0.00012876743348239146,1.3116599620111775e-12,1.3116599620111775e-12,,5.195734430428728e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,1.489812198,0.46753999600000007,0.5232554970000001,0.3608288470000002,0.025203865,0.031773683000000004,0.11298399299999967,1.5040718750096858,584.1015625,24.84765625,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,1000112,lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.886187988200746e-07,,,0.0009942931151426498,1.0512408830221979e-13,0.0001287674334823922,5.687125532342872e-13,5.687125532342872e-13,,3.742937084353821e-12,,,1046,1046,2092,1046,1046,2092,2048,44,2048,44,0,0,0,0,0,0,0,0,0,0,0,1024,1024,0,1024,2.934262849,1.424944425999999,1.3329123300000023,0.0,0.0,0.057611582,0.17640609299999865,2.945941946003586,564.0625,4.7734375,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,1000112,lsmr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.886187988200756e-07,,,0.0009942931151426502,7.10986054936036e-12,0.00012876743348239235,3.846375280365765e-11,3.846375280365765e-11,,7.833287337975092e-11,,,834,835,1669,834,835,1669,1627,42,1627,42,0,0,0,0,0,0,0,0,0,0,0,813,813,0,813,2.41739424,1.1515029030000015,1.0998298749999997,0.0,0.0,0.056244228999999986,0.16606146199999894,2.429151404998265,564.0703125,4.7890625,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,1000112,lsmb,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88618798820075e-07,,,0.00099429311514265,7.1096337944080196e-12,0.00012876743348239227,3.8462526078270666e-11,3.8462526078270666e-11,,7.833165741911832e-11,,,834,835,1669,834,835,1669,1627,42,1627,42,0,0,0,0,0,0,0,0,0,0,0,813,813,0,813,2.391476914,1.1370829120000012,1.0930237439999986,0.0,0.0,0.05922943899999999,0.16137025800000027,2.4060692170023685,564.0546875,4.79296875,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,3000115,lsrn,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.886187988200752e-07,,,0.00099429311514265,7.208084917885928e-12,0.0001287674334823893,3.899513844814863e-11,3.899513844814863e-11,,7.938426818020936e-11,,,89,1253,1342,89,126,215,1314,28,187,28,0,1164,0,37,75,75,75,75,1164,65296908,37,75,75,1164,582,3.55316158,0.12081219500000002,1.2906152460000009,0.0,0.154625283,0.03947600000000001,1.9871088559999985,3.567651780002052,585.6015625,26.3515625,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,4000119,sparse_embedding_lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.886187988200754e-07,,,0.0009942931151426502,6.34023585696902e-12,0.00012876743348240338,3.4300147383521136e-11,3.4300147383521136e-11,,7.014953903752732e-11,,,54,54,108,54,54,108,82,26,82,26,0,0,0,0,41,41,41,41,0,0,0,41,41,2328,582,0.456751181,0.07895171000000001,0.07525163500000003,0.0,0.202816979,0.038439197,0.09973085699999995,0.4683577029936714,608.828125,49.546875,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,5000121,spir,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,9.88618798820075e-07,,,0.00099429311514265,8.196061214167655e-11,0.00012876743348243998,4.434000784076595e-10,4.434000784076595e-10,,9.986127547482177e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,1164,582,0.347115245,0.06523945499999999,0.06187029899999998,0.0,0.139979079,0.002240611,0.08002641200000002,0.3590495020034723,590.32421875,31.05859375,
large_sparse_application_v1,Mittelmann_rail582_transpose,109,6000123,fossils,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88618798820075e-07,,,0.00099429311514265,4.425709323010652e-14,0.00012876743348239216,2.394271845408269e-13,2.394271845408269e-13,,3.0790291179766287e-12,,,27,27,54,27,27,54,50,4,50,4,0,0,0,0,25,25,25,25,0,0,0,23,1,6984,582,0.719502213,0.035642612,0.035002058999999995,0.0,0.49300354,0.006026215,0.155854002,0.7375625330023468,668.01171875,108.75390625,
large_sparse_application_v1,Mittelmann_rail582_transpose,110,1000113,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.906894604297195e-07,,,0.0009953338437075872,4.079445501060231e-12,0.00014825412870050737,2.2046384052610074e-11,2.2046384052610074e-11,,4.562469908951656e-11,,,354,354,708,354,354,708,672,36,672,36,0,0,0,0,0,0,0,0,0,0,0,336,336,0,336,1.539177442,0.7235997720000005,0.663602023,0.07106217100000001,0.011511752,0.07068149400000001,0.06940172399999943,1.5583076839975547,562.40234375,8.5703125,
